F,SD,SB,SC,SE
468,78.56368563685636,33.360433604336045,0.0,94.09214092140921
469,78.47655191108701,33.36947682298726,0.0,94.09053944158309
470,78.49783080260303,33.37852494577007,0.0,94.08893709327549
471,78.13940873338758,33.387577976674805,0.0,94.06021155410903
472,77.83505154639175,33.31524688008682,0.0,94.08572978838849
473,77.82903663500679,33.242876526458616,0.0,94.08412483039349
474,77.74158523344191,33.08903365906623,0.0,94.08251900108577
475,77.65408634265545,33.098017920173774,0.0,94.08091229975564
476,77.67517653449212,33.07984790874525,0.0,94.07930472569255
477,77.5876120619397,33.08883455582722,0.0,94.07769627818527
478,77.6086956521739,33.04347826086956,0.0,94.07608695652173
479,77.57542810546344,33.05245990758358,0.0,94.07447675998912
480,77.51495377922784,29.69004893964111,0.0,94.07286568787384
481,77.53603481098722,29.69812347022029,0.0,94.07125373946151
482,77.25788900979326,29.59738846572361,0.0,94.069640914037
483,77.25170068027211,29.60544217687075,0.0,94.06802721088435
484,77.08219923788786,29.450190528034838,0.0,94.06641262928689
485,77.07595970596243,29.458208548870132,0.0,94.0647971685271
486,77.01525054466231,29.466230936819173,0.0,94.06318082788671
487,76.68210296921819,29.447017161536365,0.0,94.06156360664669
488,76.566757493188,29.427792915531334,0.0,93.89645776566758
489,76.58762605614609,29.435813573180702,0.0,93.89479422185882
490,76.58124318429662,28.571428571428573,0.0,93.89312977099236
491,76.57485683119717,28.579220070902647,0.0,93.89146441232616
492,76.51391162029459,28.587015821058376,0.0,93.8897981451173
493,75.49795361527967,28.59481582537517,0.0,93.88813096862211
494,75.46397379912663,28.30240174672489,0.0,93.88646288209607
495,75.26617526617527,28.31012831012831,0.0,93.88479388479388
496,75.28672856362644,28.31785909339159,0.0,93.88312397596941
497,75.30729308931986,28.270964217426933,0.0,93.88145315487571
498,75.24590163934427,28.278688524590162,0.0,93.87978142076503
499,75.07515714676141,28.28641705383985,0.0,93.87810877288877
500,74.9316566429743,28.239475123018043,0.0,93.87643521049753
501,74.87011211375444,28.21985233798195,0.0,93.87476073284112
502,74.48030634573304,28.227571115973742,0.0,93.87308533916848
503,74.36388508891929,28.043775649794803,0.0,93.87140902872777
504,74.35686918445539,28.05145046524357,0.0,93.86973180076629
505,74.32247467834657,28.059129482617028,0.0,93.86805365453053
506,74.31544359255203,28.06681270536692,0.0,93.86637458926616
507,74.25362914270063,28.07450013694878,0.0,93.86469460421802
508,74.1917808219178,28.08219178082192,0.0,93.86301369863014
509,74.0750890654974,26.500411071526447,0.0,93.86133187174569
510,74.01315789473684,26.50767543859649,0.0,93.85964912280701
511,73.78667397861255,26.51494378941596,0.0,93.85796545105566
512,73.75205704882063,26.522216127262755,0.0,93.85628085573231
513,73.68998628257887,26.52949245541838,0.0,93.85459533607681
514,73.35345773874863,26.125137211855105,0.0,93.85290889132821
515,73.37359319242383,26.077408729069447,0.0,93.85122152072468
516,73.22899505766063,25.56287753981329,0.0,93.87699066447007
517,73.19417742378468,25.267783575940676,0.0,93.87530898104916
518,72.88461538461539,25.274725274725274,0.0,93.87362637362638
519,72.87716405605936,25.116790327012914,0.0,93.78950261060731
520,72.89719626168224,25.123694337548102,0.0,93.7877954920286
521,72.88974429474843,25.130602144624692,0.0,93.78608743469893
522,72.66226622662266,25.027502750275026,0.0,93.72937293729373
523,72.5171939477304,24.20907840440165,0.0,93.70013755158185
524,72.15189873417721,24.105668684645018,0.0,93.69840396257567
525,72.00660611065236,24.112303881090007,0.0,93.69666941921277
526,71.86123348017621,24.091409691629956,0.0,93.69493392070484
527,71.88102451115395,23.93280088129992,0.0,93.66565684384467
528,71.90082644628099,23.939393939393938,0.0,93.66391184573003
529,71.42463488564343,20.611738771011296,0.0,93.66216588591898
530,71.30650496141125,20.61742006615215,0.0,93.66041896361632
531,71.32616487455198,20.623104494072237,0.0,93.65867107802592
532,71.31825703254275,16.767788196359625,0.0,93.6569222283508
533,70.51034482758621,16.77241379310345,0.0,93.68275862068965
534,70.08830022075055,16.777041942604857,0.0,93.68101545253863
535,69.91443555064863,16.754071211703007,0.0,93.62406845155948
536,69.5472114853672,16.096079514080618,0.0,93.6223081170624
537,69.45595139464237,16.100524716929026,0.0,93.62054681027341
538,69.1988950276243,16.104972375690608,0.0,93.61878453038673
539,69.21801602652667,16.109422492401215,0.0,93.61702127659575
540,69.09894969596462,12.85240464344942,0.0,93.55997788833609
541,68.73099253525021,12.71772186895217,0.0,93.55819740116118
542,68.69469026548673,12.721238938053098,0.0,93.55641592920354
543,68.6030428769018,12.697095435684647,0.0,93.41632088520055
544,68.59435528500276,11.178749308245711,0.0,93.27614831211953
545,68.44727373373928,11.181843343481871,0.0,93.27428729587601
546,68.43853820598007,11.184939091915837,0.0,93.27242524916943
547,68.26363888119634,10.301855441705898,0.0,93.29825533093326
548,68.2825484764543,10.304709141274238,0.0,93.26869806094183
549,68.24605153782211,10.30756442227764,0.0,93.26683291770574
550,68.20953436807095,10.227272727272727,0.0,93.2649667405765
551,68.0898253396174,7.291377876351539,0.0,93.26309952869421
552,67.94231835829173,7.293399889073766,0.0,93.17803660565724
553,67.68377253814147,7.267683772538142,0.0,93.17614424410542
554,67.36958934517203,7.269700332963374,0.0,93.17425083240843
555,67.05523175131835,6.966416874826534,0.0,93.17235636969193
556,66.93503609106052,6.96835091615769,0.0,93.1704608550805
557,66.67592335462372,6.9702860316578725,0.0,93.16856428769786
558,66.69444444444444,6.972222222222222,0.0,93.16666666666667
559,66.6574048346763,6.974159488746874,0.0,93.16476799110865
560,66.0922734852696,6.976097832128961,0.0,93.16286826014452
561,66.08284681679177,6.978037253266611,0.0,93.16096747289407
562,65.82313681868743,6.979977753058955,0.0,93.15906562847609
563,65.73018080667593,6.98191933240612,0.0,93.15716272600835
564,65.13633834168058,6.9838619922092375,0.0,93.15525876460768
565,64.98747564709157,6.985805733370443,0.0,93.15335374338993
566,64.83853006681514,6.987750556792873,0.0,93.15144766146993
567,64.71734892787525,6.989696463380674,0.0,93.14954051796157
568,64.67966573816156,6.991643454038997,0.0,93.14763231197772
569,64.64196154917805,6.993591529674004,0.0,93.14572304263027
570,64.65997770345597,6.995540691192865,0.0,93.1438127090301
571,64.62224700306663,6.997490939503764,0.0,93.14190131028715
572,64.64026770775237,6.999442275515895,0.0,93.11210262130507
573,64.12831241283124,7.00139470013947,0.0,93.11018131101812
574,63.92299107142857,7.003348214285714,0.0,93.10825892857143
575,63.94083170527491,7.005302818866872,0.0,93.1342450460508
576,63.763260748185374,7.007258514796203,0.0,93.1323283082077
577,63.02708740575258,7.009215302987992,0.0,93.13041049986037
578,62.87709497206704,7.011173184357542,0.0,93.12849162011173
579,62.36378876781224,7.013132159821179,0.0,93.1265716680637
580,62.35326998323085,5.00279485746227,0.0,93.06875349357183
581,62.342745317305,5.0041934582052,0.0,93.06681576740286
582,62.360178970917225,5.005592841163311,0.0,93.0648769574944
583,62.37762237762238,5.006993006993007,0.0,93.03496503496504
584,62.39507554560716,5.008393956351427,0.0,93.03301622831562
585,62.35656311223062,5.009795689896445,0.0,93.03106633081444
586,62.37402015677492,5.011198208286674,0.0,93.02911534154535
587,61.859423130775696,4.844581349761971,0.0,93.02716325959115
588,61.76470588235294,4.677871148459384,0.0,93.02521008403362
589,61.697954609134214,4.6791818436536845,0.0,93.02325581395348
590,61.7152466367713,4.680493273542601,0.0,93.0213004484305
591,61.62040930754135,4.681805438744043,0.0,93.01934398654332
592,61.60964666292765,4.6831183398766125,0.0,93.0173864273696
593,61.598877980364655,4.6844319775596075,0.0,93.01542776998598
594,61.58810325476992,4.685746352413019,0.0,92.98540965207631
595,61.43699129946674,4.6870614650575355,0.0,92.98344092057255
596,61.28579449747333,4.688377316114543,0.0,92.98147108366086
597,61.022184779556305,4.689693906206122,0.0,92.97950014041
598,60.92696629213483,4.691011235955056,0.0,92.97752808988764
599,60.57881427367238,4.692329305984827,0.0,92.97555493116043
600,60.53962900505902,4.693648116919618,0.0,92.94547498594716
601,60.35985380938993,4.6949676693843125,0.0,92.94349170649424
602,60.376827896512935,4.696287964004499,0.0,92.94150731158605
603,60.28129395218003,4.6976090014064695,0.0,92.9395218002813
604,59.566685424873384,4.69893078221722,0.0,92.93753517163759
605,59.58345060512243,4.615817618913594,0.0,92.93554742471152
606,59.318693693693696,4.476351351351352,0.0,92.93355855855856
607,59.3353984793016,4.477611940298507,0.0,92.93156857223318
608,59.267605633802816,4.47887323943662,0.0,92.92957746478874
609,59.28430543815159,4.480135249366018,0.0,92.92758523527755
610,58.99098083427283,4.481397970687711,0.0,92.92559188275085
611,58.92303354947843,4.482661404003383,0.0,92.9517902452777
612,58.65764241398759,4.483925549915398,0.0,92.92160180485054
613,58.363892806770096,4.485190409026798,0.0,92.72214386459802
614,57.13882618510158,4.317155756207675,0.0,92.72009029345372
615,57.126728760937056,4.318374259102455,0.0,92.71803556308214
616,57.02992659514398,4.319593450028233,0.0,92.7159796725014
617,57.0460321942954,4.320813329567919,0.0,92.71392262072861
618,57.06214689265537,4.322033898305085,0.0,92.71186440677967
619,56.90873128002261,4.323255156823961,0.0,92.7098050296694
620,56.133408705483326,4.32447710570944,0.0,92.736009044658
621,55.75346338705117,4.325699745547074,0.0,92.7622278767317
622,55.203619909502265,4.326923076923077,0.0,92.73190045248869
623,55.04950495049505,4.1867043847241865,0.0,92.7015558698727
624,55.06508205998868,4.1878890775325415,0.0,92.69949066213923
625,54.40135861873762,4.1890744409849985,0.0,92.69742428530994
626,53.87882219705549,4.190260475651189,0.0,92.66704416761041
627,53.78079864061173,4.1914471821013874,0.0,92.66496743132257
628,51.728045325779036,4.192634560906516,0.0,92.66288951841359
629,51.34599036554265,4.193822612638141,0.0,92.66081042788325
630,51.36054421768708,4.195011337868481,0.0,92.65873015873017
631,51.233342784235894,4.1962007371703995,0.0,92.6566487099518
632,47.90130459444129,4.197390811117414,0.0,92.65456608054453
633,47.801418439716315,4.198581560283688,0.0,92.65248226950355
634,47.8149829738933,4.199772985244041,0.0,92.65039727582293
635,47.82855520862901,4.200965086573943,0.0,92.6483110984956
636,47.52981260647359,4.202157864849517,0.0,92.64622373651335
637,46.83328599829594,4.203351320647544,0.0,92.6441351888668
638,46.70454545454545,4.204545454545454,0.0,92.67045454545455
639,45.86530264279625,4.177323103154305,0.0,92.66837169650469
640,45.707788516202385,4.178510517339397,0.0,92.66628766344513
641,45.720784759738414,4.179698606767131,0.0,92.63576912141029
642,45.73378839590443,4.180887372013652,0.0,92.63367463026167
643,45.746799431009954,4.182076813655761,0.0,92.54623044096728
644,45.75981787137166,4.183266932270916,0.0,92.544109277177
645,45.43125533731853,4.184457728437233,0.0,92.48505550811272
646,45.44419134396355,4.185649202733485,0.0,92.48291571753987
647,45.08686983765309,4.186841355739106,0.0,92.48077470806038
648,45.0997150997151,4.188034188034188,0.0,92.47863247863248
649,45.1125676831006,4.189227700199487,0.0,92.47648902821317
650,44.640820980615736,4.19042189281642,0.0,92.47434435575826
651,44.6535500427716,4.191616766467066,0.0,92.44368406045052
652,43.75356531660012,4.19281232173417,0.0,92.44152880775813
653,43.309557774607704,4.194008559201142,0.0,92.35378031383738
654,43.321917808219176,4.195205479452055,0.0,92.38013698630137
655,43.33428489865829,4.196403083071653,0.0,92.37796174707394
656,43.175328383780695,4.197601370645345,0.0,92.37578526556254
657,41.27392173664667,4.1988003427592115,0.0,92.37360754070265
658,41.285714285714285,4.2,0.0,92.37142857142857
659,41.29751357530723,4.20120034295513,0.0,92.34066876250357
660,40.708976558033164,4.202401372212693,0.0,92.33847913093196
661,40.72061767229054,4.203603088361453,0.0,92.33628824706892
662,40.503432494279174,4.204805491990847,0.0,92.36270022883295
663,40.42918454935622,4.206008583690987,0.0,92.24606580829757
664,40.44075558099599,4.207212364052662,0.0,92.24384659416143
665,40.452333237904384,4.208416833667335,0.0,92.24162610936158
666,40.37800687285223,4.209621993127148,0.0,92.23940435280642
667,40.38957318819823,4.210827843024921,0.0,92.23718132340304
668,40.22922636103152,4.154727793696275,0.0,92.23495702005731
669,40.24075666380052,4.1559186013184295,0.0,92.23273144167383
670,40.22362385321101,4.157110091743119,0.0,92.23050458715596
671,40.1491253226269,4.100946372239748,0.0,92.22827645540579
672,37.578886976477335,4.102122776821572,0.0,92.22604704532415
673,37.5896700143472,4.074605451936872,0.0,92.22381635581061
674,37.51435132032147,4.075774971297359,0.0,92.22158438576349
675,36.66379557852426,4.07694516221648,0.0,92.21935113407982
676,36.415852958070076,4.0781160252728315,0.0,92.21711659965537
677,36.426314277506464,4.0792875610456765,0.0,92.24360815857513
678,36.293103448275865,4.080459770114943,0.0,92.24137931034483
679,34.52141419948261,4.081632653061225,0.0,92.23914918079907
680,34.531339850488784,4.082806210465785,0.0,92.23691776883267
681,34.54127121081392,4.083980442910555,0.0,92.20592464768478
682,34.5512082853855,4.085155350978136,0.0,92.20368239355581
683,34.53237410071942,4.086330935251799,0.0,92.20143884892086
684,34.427173287276915,4.087507196315486,0.0,92.19919401266552
685,34.32191189173625,3.3688453786351857,0.0,92.19694788367406
686,34.33179723502304,3.369815668202765,0.0,92.1947004608295
687,34.25525785076347,3.3707865168539324,0.0,92.19245174301354
688,34.20749279538905,3.371757925072046,0.0,92.19020172910663
689,33.98673969443644,3.3727298933410204,0.0,92.10147016431249
690,33.996539792387544,3.3737024221453287,0.0,92.09919261822375
691,33.45832131525815,3.3746755119700027,0.0,91.95269685607153
692,33.46797461050202,3.375649163300635,0.0,91.95037507212926
693,33.44877344877345,3.3766233766233764,0.0,91.94805194805195
694,33.45842956120092,3.3775981524249423,0.0,91.68591224018476
695,33.468091250360956,3.3785734911926077,0.0,91.68351140629512
696,33.47775852108608,3.3506643558636626,0.0,91.70999422299249
697,33.3429644611384,3.351632476162959,0.0,91.62091880959261
698,33.35260115606936,3.352601156069364,0.0,91.64739884393063
699,32.89968198901417,3.353570396068228,0.0,91.64498409945071
700,29.49681897050318,3.35454019664546,0.0,91.58473105841527
701,29.505351460804164,3.3555105582875324,0.0,91.61122360428116
702,29.45601851851852,3.3564814814814814,0.0,91.60879629629629
703,29.46454413892909,3.357452966714906,0.0,91.60636758321273
704,27.996525767226405,3.271569195136074,0.0,91.60393746381007
705,26.788300028960325,3.2725166521865043,0.0,91.60150593686649
706,26.15874855156431,3.273464658169177,0.0,91.59907300115874
707,26.16632860040568,3.2744132135612865,0.0,91.56766154737757
708,26.115942028985508,3.2753623188405796,0.0,91.56521739130434
709,25.97854450565381,3.276311974485358,0.0,91.56277181791823
710,25.754060324825986,3.219257540603248,0.0,91.56032482598607
711,24.949231215549755,3.191180736872643,0.0,91.58688714824486
712,24.666279744631456,3.0760301799187464,0.0,91.58444573418456
713,24.673439767779392,3.076923076923077,0.0,91.611030478955
714,24.680603948896632,3.077816492450639,0.0,91.55052264808363
715,24.51350566366541,3.0787104269532386,0.0,91.57711298286378
716,24.52062754212667,3.0796048808832075,0.0,91.5746658919233
717,24.411508282476024,3.0804998546934033,0.0,91.572217378669
718,24.186046511627907,3.0813953488372094,0.0,91.56976744186046
719,24.193079383541725,3.082291363768537,0.0,91.56731608025589
720,24.200116346713205,3.0831878999418265,0.0,91.56486329261199
